source,target,best_lag,p_value
LFPG,LBSF,4,7.988601864406875e-25
LFPG,EIDW,11,7.588695315961335e-11
EIDW,EGKK,2,6.651098090896983e-10
EGLL,LYTV,5,3.9123030335159e-07
LDDU,LATI,1,7.919495953944849e-07
LFPG,LIRF,4,1.732677262750417e-06
EDDF,EGLL,6,1.765252005087317e-06
LDSP,BKPR,19,2.1145823177246597e-06
EGLL,EDDM,24,3.178631504282459e-06
BKPR,EIDW,17,3.997324061467738e-06
LIRF,EGKK,5,6.960397680525665e-06
EDDF,EIDW,11,1.460038922348627e-05
EGKK,EDDF,22,2.0019389565320035e-05
LYTV,LDSP,23,2.2761141674448158e-05
LWSK,EGLL,8,4.441052212016203e-05
LWSK,EDDM,6,4.930796957654496e-05
EGLL,LBBG,8,5.372120349033942e-05
LEBL,EIDW,23,6.325738039106418e-05
LYTV,LQSA,6,8.512378281225243e-05
LDSP,LDZA,23,9.110400645931677e-05
