,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.11962386554827473,0.03222400083668156,0.19145476914958406,0.15908889877530194
1,500,0.06997746980970584,0.016086403497156943,0.05689202458345053,0.06668548742249854
2,1000,0.06865482500339166,0.011409764960605712,0.0011745179157239883,0.0014158592744441532
3,5000,0.06501276416212698,0.005126170713686624,6.651761817649275e-15,1.3302294208473898e-14
