airport,distribution,n_samples,log_likelihood,aic,ks_statistic,p_value,parameters,data_support,units
LBSF,normal,67914,-280828.14147056546,561660.2829411309,0.06640756695242356,7.693463528563101e-261,"(np.float64(0.6161795309754493), np.float64(15.121486892094563))",signed,minutes
LBSF,nct,67914,-273182.88145164715,546373.7629032943,0.00438507291707857,0.14631564056408075,"(np.float64(4.084473490994698), np.float64(0.41249591580208567), np.float64(-4.709363877784629), np.float64(10.365536465602583))",signed,minutes
LBSF,lognorm,33755,-115589.13992473975,231184.2798494795,0.029708886150201064,2.569503244636179e-26,"(np.float64(0.8825841123307113), -1.0111037300753665, np.float64(8.41754942096716))",positive,minutes
LBSF,gamma,33755,-246964.3428268825,493934.685653765,0.827172786045082,0.0,"(np.float64(0.11439826653202645), np.float64(0.016666666666666663), np.float64(3.243030600258617))",positive,minutes
LBSF,burr12,33755,-114858.10105638861,229724.20211277722,0.013968064591888207,3.770466498056843e-06,"(np.float64(1.1587313856731254), np.float64(5.750803682170339), np.float64(0.011778436309256186), np.float64(45.515380380293195))",positive,minutes
LBSF,gengamma,33755,-115005.89835167628,230019.79670335256,0.019127124734351686,3.7012120539072745e-11,"(np.float64(1.5437604269378002), np.float64(0.8057828672520511), np.float64(0.007352782569062579), np.float64(5.982721511978745))",positive,minutes
LBSF,lomax,33755,-115089.03523999112,230184.07047998224,0.03713602785711237,6.989638205941414e-41,"(np.float64(24.70093767850481), np.float64(0.01666666666665768), np.float64(263.98632654878486))",positive,minutes
LBSF,invgauss,33755,-115600.51329667919,231207.02659335837,0.028851840675074514,7.623552958842585e-25,"(np.float64(0.8611109979066571), np.float64(-1.6890926863410836), np.float64(14.923702376471656))",positive,minutes
LBSF,expon,33755,-115138.62891181596,230281.25782363192,0.0289840553359412,4.54820841516454e-25,"(0.016666666666666666, 11.14520762356194)",positive,minutes
