,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.23160322242882952,0.271414758103393,0.24003695289667232,0.12896977449371397
1,500,0.548742507747247,0.384024853139965,0.00791206418167217,0.01582248835372244
2,1000,0.6855080921197008,0.32239689134427296,0.00017609567522212222,0.00035219135044424444
3,5000,0.5119871619729179,0.3685419212574346,2.0826262559060422e-15,4.163737957678817e-15
