,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.04285807704119429,0.0030396768258007544,0.986747934421183,0.009620735067067723
1,500,0.029806914805086755,0.006613798777504686,0.7226259027870878,0.19860893739971539
2,1000,0.01657107833716462,0.004260821908449896,0.8955413003046495,0.17280714269320283
3,5000,0.010412497902445982,0.0026241960737237923,0.6555814046652918,0.26794102876924547
