,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.6262371284389334,0.43740137037417137,0.14963542179728534,0.1968863712625863
1,500,0.6857147808981148,0.3932687257617232,0.06018766279762604,0.12037532559525209
2,1000,0.8825621714797942,0.22037962749760132,5.2266985513232225e-179,0.0
3,5000,0.3110271566208985,0.3525352340292124,2.869509179660974e-19,4.735930045060527e-19
